month,US_S&P500,HK_HangSeng,US_SPY,CN_CSI300
2012-02-29,0.039787344672045144,0.061325243025196485,0.042489487243012825,0.06666519342460298
2012-03-31,0.030851475632995395,-0.0532614294738174,0.03165745508747264,-0.07047072579029834
2012-04-30,-0.0075256995449883846,0.025866198954648922,-0.006698063290270895,0.06743667597502956
2012-05-31,-0.0646993081586249,-0.12425124546133937,-0.06193496818795996,0.0022365077216397466
2012-06-30,0.03879271987370014,0.042660553089989506,0.03977963117956129,-0.06694360350009454
2012-07-31,0.01251888494028286,0.018112893919431272,0.011760291004310197,-0.05369490557747181
2012-08-31,0.019570609701871078,-0.016000605496836684,0.024743697686736787,-0.05645215159372885
2012-09-30,0.02394711879625433,0.06737225638289246,0.02503515170998316,0.03924042456942711
2012-10-31,-0.0199878423580504,0.03773507627338546,-0.018366004217842402,-0.016838827661870504
2012-11-30,0.0028426724604573295,0.017795323766117477,0.00564363425090697,-0.05242320924567867
2012-12-31,0.007043368100712932,0.02804242842376503,0.0088947104877235,0.1647819138786195
2013-01-31,0.04919779199874608,0.046254913884864024,0.049923083388924816,0.06295181737938105
2013-02-28,0.010999927126354336,-0.030345122674347635,0.012677930606908916,-0.005055782837818157
2013-03-31,0.03535529432970552,-0.03180498685602018,0.03726810280560411,-0.06900409350904724
2013-04-30,0.017924165836651795,0.019423858063774446,0.019030486062704632,-0.01933133064348347
2013-05-31,0.020550202383511795,-0.015283078426994834,0.023335401840361314,0.06299200675410344
2013-06-30,-0.015112928770280476,-0.07359980236342345,-0.013434625626514318,-0.1692332417789819
2013-07-31,0.048277728051788316,0.05062914454475553,0.05038621423071721,-0.0034686378281278962
2013-08-31,-0.03179826803794494,-0.006983447540774179,-0.03045145775565583,0.05365914500332103
2013-09-30,0.029315591366424698,0.05062570755779561,0.031156129362760687,0.040289593570522086
2013-10-31,0.04362997111283384,0.015044266145821439,0.045266381155095736,-0.014769983061201586
2013-11-30,0.027663289773235178,0.028668494990434112,0.02920694689763348,0.027105173851342812
2013-12-31,0.023289474482053762,-0.024367669193186003,0.02559627272306564,-0.04568237565398903
2014-01-31,-0.036231407776019076,-0.056076443563707556,-0.03588462178116281,-0.05631076593628226
2014-02-28,0.04221337507227485,0.035729162003942605,0.04451019965781633,-0.010718089010599563
2014-03-31,0.006908248426944041,-0.03049494159123256,0.008261280076557576,-0.015106858678837654
2014-04-30,0.006181643365585465,-0.0007718113374188817,0.006927495428461938,0.005742229410901523
2014-05-31,0.02081219601335782,0.041924382248536674,0.022941442566191128,-0.0010196704567277948
2014-06-30,0.018878996713560525,0.004714282494033384,0.02043468780171498,0.00400779881049651
2014-07-31,-0.015194687637991144,0.06534997364973272,-0.013528749308052035,0.08204591830637131
2014-08-31,0.03696364440798927,-0.0005975510528770656,0.03870466635617209,-0.0051018124796708975
2014-09-30,-0.015635436105290168,-0.0759285819512705,-0.013892397602841555,0.047072131573440146
2014-10-31,0.022936398829564553,0.04539694691997198,0.02327821983783096,0.023121181767791654
2014-11-30,0.02423747356330619,-0.0004422721921581996,0.027100946128428838,0.1131512599871467
2014-12-31,-0.0041973842211255885,-0.016070535506607087,-0.0025397732094250003,0.2295838442164868
2015-01-31,-0.03153277926642595,0.037500654300789193,-0.03007703467922962,-0.02850898433449167
2015-02-28,0.05343887632562794,0.01282142447882606,0.054681835952247404,0.03952147153471053
2015-03-31,-0.017549197433963215,0.0031212832867169027,-0.01583004165102242,0.12565233578572865
2015-04-30,0.008484722544634948,0.1220396936190884,0.009785387192239092,0.1591083263559998
2015-05-31,0.010436729675337375,-0.025517813834305514,0.012774629929568349,0.018964733745862716
2015-06-30,-0.021235558871758542,-0.043758345579632874,-0.020521592517073195,-0.07902686917881674
2015-07-31,0.01954968299001969,-0.06344698040704522,0.022338022746549058,-0.1586731495322553
2015-08-31,-0.06462473099312405,-0.12826454079312732,-0.06288653666726329,-0.12550066420952
2015-09-30,-0.026798730963463413,-0.03877907196789465,-0.02584708600567076,-0.049813250569039624
2015-10-31,0.07971937954339925,0.0825434667685645,0.08163498616997344,0.09838075073964703
2015-11-30,0.0005047417068047011,-0.028840269416580355,0.0036484058630552596,0.00910647671395104
2015-12-31,-0.017685658390257153,-0.0037357364792143244,-0.017433959210483074,0.04511680664552742
2016-01-31,-0.05206761730549658,-0.10738309697204329,-0.051068157957558924,-0.23619742676705435
2016-02-29,-0.004136905514992684,-0.029448144795683362,-0.00082645258504499,-0.023567431629182956
2016-03-31,0.06390499028682939,0.08351939786759921,0.06510023881908467,0.11187658001810963
2016-04-30,0.002695761451154688,0.013878116692646714,0.003933750230764588,-0.019244998524241552
2016-05-31,0.01520836681052451,-0.012032048669693651,0.01686798304466386,0.004049759656920671
2016-06-30,0.0009105066031533937,-0.0009959612714798283,0.003470067657525888,-0.004946653390772937
2016-07-31,0.034990432691053286,0.05141022031109621,0.035821872229140794,0.015732057674261668
2016-08-31,-0.0012199867803515119,0.04839607439415339,0.0011968314875581143,0.03793023872941248
2016-09-30,-0.0012352137017535014,0.01384252189101609,5.801177657094314e-05,-0.02264470182657874
2016-10-31,-0.019616837043472835,-0.015687021971892534,-0.01748915520497807,0.025192695648156516
2016-11-30,0.03360354504443386,-0.006332299796310892,0.036176296858472234,0.05870518190954144
2016-12-31,0.018037111299278763,-0.03524379805541855,0.020068710834795667,-0.06658923745640166
2017-01-31,0.01772631462106311,0.05999058527788215,0.01773650987502773,0.023255612063477926
2017-02-28,0.036523000738276856,0.016133640527677073,0.03853934670094894,0.018960421933000404
2017-03-31,-0.00038927289213130933,0.015500473035174878,0.0012492115425422057,0.0009379261520763293
2017-04-30,0.009050132478198414,0.0206686981633446,0.009877368740222714,-0.004727524103957492
2017-05-31,0.01150975911098051,0.04159737590304502,0.014014046114559697,0.015327816485648071
2017-06-30,0.004802226040504287,0.00404197815155527,0.006354781466420434,0.048592736294047256
2017-07-31,0.01916401754710062,0.058764395972726646,0.020345894830610334,0.019196583366992925
2017-08-31,0.0005462837796947895,0.023378181396843445,0.0029133400071188476,0.022281462949047537
2017-09-30,0.01911903935235504,-0.014984629237734026,0.01994894658122881,0.003763099214058485
2017-10-31,0.021945560031841893,0.02477690420378309,0.023290989850614174,0.04341245886286238
2017-11-30,0.02769554104663463,0.03245717412412752,0.030108050675753617,-0.00015475201021253326
2017-12-31,0.009783614574871535,0.02510604671228478,0.012055024163478478,0.006159072344404493
2018-01-31,0.05465739835832828,0.09458688188230191,0.05482801796503445,0.059017334714321024
2018-02-28,-0.03972610759808415,-0.06412003078040307,-0.0370377491300955,-0.06080764097226954
2018-03-31,-0.027252497366939465,-0.02466036520171322,-0.02779323038614301,-0.031595101807171844
2018-04-30,0.002715085811824558,0.02348373507529189,0.005154907137248088,-0.0370030380637516
2018-05-31,0.021378191183066164,-0.011093627413247376,0.024018439219290144,0.012038360764170974
2018-06-30,0.004830749386569799,-0.050948672146224894,0.0057342933251280925,-0.07973198568066309
2018-07-31,0.03538795073752432,-0.012934200923041317,0.03637657679266759,0.001900795036094749
2018-08-31,0.029814314524382546,-0.024596238820203453,0.031420981430909656,-0.05347325273314496
2018-09-30,0.004285093286333641,-0.00359326943995697,0.005927903971850057,0.03081727802267409
2018-10-31,-0.07192934595429712,-0.1065598961009453,-0.07160792637437385,-0.08652560458743785
2018-11-30,0.01770175205611757,0.05933634473874605,0.018379263439524784,0.005965391964542377
2018-12-31,-0.09626521985789882,-0.025255204942222775,-0.09216829340943011,-0.0524238061985276
2019-01-31,0.07574215198675649,0.07800356621078564,0.07702194319210243,0.06150405282679827
2019-02-28,0.029295553365401794,0.02441839552281344,0.0319014529408328,0.13635993008723624
2019-03-31,0.017765510890228597,0.014499102193417102,0.01793881735861902,0.05383899027111205
2019-04-30,0.038560397417571224,0.022051781462048226,0.04003987828768807,0.010499033574587813
2019-05-31,-0.06804089408287428,-0.09895025756064335,-0.06589557094376097,-0.07518321368756631
2019-06-30,0.06665830156302643,0.0592315782831907,0.06727227692111004,0.052537908385813736
2019-07-31,0.013042724833705499,-0.02716303818230692,0.01500634282838309,0.002550598893506617
2019-08-31,-0.018257281743262688,-0.07678253626555076,-0.016885557866292977,-0.009370136468520585
2019-09-30,0.01703525059107225,0.01418627965462882,0.019271417192490148,0.00392429306947939
2019-10-31,0.020225842153316798,0.030737011753176446,0.02186357919654469,0.018755873603792494
2019-11-30,0.033480266071379106,-0.021041027488475805,0.035558722748218585,-0.01505584844898955
2019-12-31,0.028188756298542117,0.0676233685143437,0.028641381272077382,0.06763499487642655
2020-01-31,-0.0016294196024428942,-0.06890935198550707,-0.00040409560386400756,-0.02288359315903321
2020-02-29,-0.08785953690838788,-0.006967696051802363,-0.08247514117976351,-0.016075472531467128
2020-03-31,-0.13366772467037435,-0.1016872100091053,-0.13338418565771093,-0.06660814779130497
2020-04-30,0.11942083876017673,0.04312264111671027,0.11954465139379877,0.05961173714822898
2020-05-31,0.0442865329490969,-0.07069919534986013,0.04654492158252044,-0.011712818361855781
2020-06-30,0.018221374356718556,0.06187920933870217,0.017578757531009792,0.07398235997892932
2020-07-31,0.05363680163450546,0.006860551045857477,0.0572236438663527,0.1200422176721343
2020-08-31,0.06771908300435747,0.023375511511051883,0.0674683119380175,0.025480625795513134
2020-09-30,-0.04001811998317706,-0.07067651506023154,-0.03816218938278748,-0.04867597324831685
2020-10-31,-0.028055692285555267,0.02726329243737169,-0.025249807530137502,0.02325498295213002
2020-11-30,0.10214642790660022,0.08862559788343027,0.1032573451455141,0.054887744962334395
2020-12-31,0.036449047840592996,0.033215564160329336,0.036378482661215905,0.04937128319257589
2021-01-31,-0.011199137650889313,0.03792521795846682,-0.010242642901135746,0.026635423071423858
2021-02-28,0.025756876672536677,0.024327161903691774,0.027425888233931772,-0.0028441216995300778
2021-03-31,0.041562807282547354,-0.020986698850805396,0.04439872169571135,-0.05555528918839592
2021-04-30,0.05109733046805509,0.012137159355896543,0.051558554394686595,0.014772409396446307
2021-05-31,0.005471492716724313,0.014753011162786933,0.006544670332039537,0.03980990643821336
2021-06-30,0.02197087256612207,-0.011171311725243882,0.02217942211929369,-0.020374704990519632
2021-07-31,0.02249317592225175,-0.10474883514518218,0.024119283613290854,-0.08233075113058597
2021-08-31,0.0285781431597929,-0.003165088737594246,0.029325708367342607,-0.0011563123248112817
2021-09-30,-0.04873779278283408,-0.051675717800453214,-0.04772656035532297,0.012566348744417866
2021-10-31,0.06685817528398985,0.03209698471141387,0.0678115541201505,0.008673067057120676
2021-11-30,-0.008368625655204909,-0.07790562790214217,-0.008067370312345723,-0.01575673203628547
2021-12-31,0.042688648161396614,-0.0033106492440406754,0.0452102330835471,0.022173557957970047
2022-01-31,-0.05401822999928463,0.01714408288825453,-0.05418277786989023,-0.07929119084137781
2022-02-28,-0.031862761021711705,-0.04684221660170884,-0.029961518365354323,0.003910158916946571
2022-03-31,0.03514828627152333,-0.03203906417352265,0.03690108612510379,-0.08160814318420506
2022-04-30,-0.09206782490742249,-0.04212914348277508,-0.09186206037906341,-0.05010491051185717
2022-05-31,5.317629076095898e-05,0.01533081374317824,0.0022545908869453513,0.0185703975961804
2022-06-30,-0.08765158180481869,0.02054791943709411,-0.08605947543498793,0.09182418600650699
2022-07-31,0.08720138468971683,-0.08112153171800962,0.08809084211704032,-0.07280070882415401
2022-08-31,-0.04336703066340597,-0.010078100934764578,-0.04165768633806444,-0.022127382072751445
2022-09-30,-0.09804916662099217,-0.14721336675608754,-0.09700204212117658,-0.06952555269983485
2022-10-31,0.0768345644688555,-0.1592717552157037,0.07814131736104457,-0.08104148306257741
2022-11-30,0.05235797609764958,0.2360485914996051,0.054101363137707636,0.09361684860766673
2022-12-31,-0.06078182537666876,0.06172994557523204,-0.05935551881545997,0.00481315988612252
2023-01-31,0.05992118183434947,0.0991072180665391,0.060989085589436165,0.0710843745729619
2023-02-28,-0.026459478859793606,-0.09887827693505002,-0.02546397297004699,-0.02124966905080683
2023-03-31,0.034451292698264524,0.03056870554573443,0.036406850635375854,-0.004563828132074121
2023-04-30,0.014536177649562276,-0.025093416473007224,0.015848816967144685,-0.0054059403783650595
2023-05-31,0.002479271433271535,-0.087144081033939,0.004605426389534095,-0.058923761630614635
2023-06-30,0.06271886491464329,0.03672807523343202,0.06278701153779842,0.011493401605958908
2023-07-31,0.030663950907703352,0.05964063726738544,0.03220879340429583,0.0438350047471161
2023-08-31,-0.017875203842994125,-0.0882962586055438,-0.016385384546058646,-0.06412561690332197
2023-09-30,-0.04994616792328266,-0.03163420324971078,-0.0485963719168625,-0.020323203537685686
2023-10-31,-0.022224841001403206,-0.03993296622415343,-0.021947910287964945,-0.03222793831209714
2023-11-30,0.08542444820075268,-0.00407547764118199,0.08740990647320057,-0.021591765583274025
2023-12-31,0.04327903543160794,0.0002645778666430232,0.04464379269931662,-0.018792840408838885
2024-01-31,0.015770693886427267,-0.0961207953959402,0.015800958512147467,-0.06494760752512185
2024-02-29,0.05042752831277042,0.06417708677498624,0.050870630647298576,0.08941051623165208
2024-03-31,0.03054742011174305,0.0018140927919017003,0.03217863188286607,0.006067876550488904
2024-04-30,-0.04250577768147856,0.07125175787032667,-0.04115481180206615,0.018737937744910838
2024-05-31,0.046903805304360446,0.017665457828982767,0.04934194674136538,-0.00681209319382603
2024-06-30,0.03408234323888237,-0.02016928497699233,0.034672014947155105,-0.033592210990697424
2024-07-31,0.011257710402409415,-0.0213342681551989,0.012036387553949979,-0.005672302983276367
2024-08-31,0.022577897117514567,0.03648317237812648,0.023096938731584693,-0.035680526734751083
2024-09-30,0.01999563228775436,0.16110359302767208,0.020786890607736197,0.19035152060442684
2024-10-31,-0.009946041598549726,-0.03939374135489615,-0.008963592971316103,-0.03207045960669497
2024-11-30,0.055719714029496714,-0.04498491603982302,0.05792302329947052,0.006542349934445468
2024-12-31,-0.02530769218774509,0.03223594681801423,-0.02435424112379536,0.004669185925592956
2025-01-31,0.026657806419668972,0.008199619778443079,0.026502146890324596,-0.03040227753157687
2025-02-28,-0.014344484648482592,0.12601479423893736,-0.012776106316678693,0.018936278606506818
2025-03-31,-0.05926678538017782,0.007740215848505372,-0.057331816901267985,-0.0007046093053055813
2025-04-30,-0.007654161847847618,-0.04422437026042658,-0.008707971762308198,-0.03049121804761512
2025-05-31,0.05970544763775365,0.05155867756963417,0.060949323597665916,0.018306076974019092
2025-06-30,0.048415655447620054,0.03304675358495679,0.05010941261963886,0.024653043547420594
2025-07-31,0.021435178792463816,0.028706732615233932,0.022770423517401106,0.03483021730181868
2025-08-31,0.018886957507387336,0.012208106223662085,0.02031179376757919,0.09834161596326751
2025-09-30,0.03471411909808175,0.06849711556975002,0.03500060476685274,0.031505924627149184
2025-10-31,0.022433352045496235,-0.03597318864713728,0.02355771867235834,-4.309713231620549e-06
2025-11-30,0.0012987743939572027,-0.001845234425811526,0.001948106121361981,-0.024874391658403994
2025-12-31,-0.000524271828975742,-0.008869900521970564,0.0007971851219306103,0.022559548343586755
2026-01-31,0.013570462244290482,0.06628786928994579,0.014630272545668177,0.016366626838300036
2026-02-28,-0.008706133376069403,-0.028013799627821356,-0.008679605277049696,0.0009153668637083001
2026-03-31,-0.052275556616100616,-0.07169330410666674,-0.0506404198128001,-0.05691057068281857
2026-04-30,0.0991513257212322,0.03909902251666253,0.09989301425473496,0.0772223440488542
2026-05-31,0.0501895228551934,-0.023319395177074043,0.05128775975786226,0.017488071249783133
2026-06-30,-0.010703457583106868,-0.09583724008022543,-0.010345901189075413,0.01768967928571996
